Region,Country,Year,GDP,Population,Refrigerator Possession
Middle East and Africa,Iran,1995,255238916900.0,59757114.0,76.7582
Middle East and Africa,Iran,1996,273363432400.0,60815686.0,77.863
Middle East and Africa,Iran,1997,282616784600.0,61955730.0,78.916
Middle East and Africa,Iran,1998,290363310600.0,63133032.0,79.9172
Middle East and Africa,Iran,1999,295978937100.0,64278307.0,80.8666
Middle East and Africa,Iran,2000,311201133800.0,65342319.0,81.7642
Middle East and Africa,Iran,2001,322619103400.0,66313553.0,82.61
Middle East and Africa,Iran,2002,348944822200.0,67212850.0,83.404
Middle East and Africa,Iran,2003,377066285500.0,68061695.0,84.1462
Middle East and Africa,Iran,2004,399942897000.0,68893323.0,84.8366
Middle East and Africa,Iran,2005,418564238300.0,69732007.0,86.08814339
Middle East and Africa,Iran,2006,444561263100.0,70582086.0,85.62906832
Middle East and Africa,Iran,2007,472866478700.0,71435498.0,86.07842235
Middle East and Africa,Iran,2008,475590189700.0,72289291.0,86.45473216
Middle East and Africa,Iran,2009,494376002200.0,73137148.0,86.56581966
Middle East and Africa,Iran,2010,523539242500.0,73973630.0,86.84968371
Middle East and Africa,Iran,2011,537439209400.00006,74798599.0,87.06392297
Middle East and Africa,Iran,2012,507202879500.0,75611798.0,87.23314264
Middle East and Africa,Iran,2013,493929732200.0,76407013.0,87.41851014
Middle East and Africa,Iran,2014,501474256800.0,77176386.0,87.57651748
Middle East and Africa,Iran,2015,511859102900.0,77913583.0,87.71890484
Middle East and Africa,Iran,2016,523040075100.0,78616318.0,87.85383879
Middle East and Africa,Iran,2017,535557562999.99994,79283703.0,87.97476341
Middle East and Africa,Iran,2018,548416671000.0,79912703.0,88.08538728
Middle East and Africa,Iran,2019,561577135500.0,80500423.0,88.18718796
Middle East and Africa,Iran,2020,575055396700.0,81045017.0,88.27978495
Middle East and Africa,Iran,2021,588856617000.0,81545392.0,88.36451316
Middle East and Africa,Iran,2022,602989206700.0,82002252.0,88.44204812
Middle East and Africa,Iran,2023,617460938600.0,82418122.0,88.51284261
Middle East and Africa,Iran,2024,632280004300.0,82796811.0,88.57758085
Middle East and Africa,Iran,2025,647454724400.0,83141808.0,88.63676632
Middle East and Africa,Iran,2026,662993637800.0,83454206.0,88.69085471
Middle East and Africa,Iran,2027,678905485100.0,83735464.0,88.74030251
Middle East and Africa,Iran,2028,695199216700.0,83990029.0,88.78550298
Middle East and Africa,Iran,2029,711883997900.0,84223235.0,88.82681871
Middle East and Africa,Iran,2030,728969213800.0,84439361.0,88.86458649
Middle East and Africa,Israel,1977,66924251699.99999,3613000.0,91.22
Middle East and Africa,Israel,1978,69673257030.0,3692600.0,92.85
Middle East and Africa,Israel,1979,72964487910.0,3786400.0,94.31
Middle East and Africa,Israel,1980,75561271420.0,3877700.0,95.3
Middle East and Africa,Israel,1981,79130297760.0,3948100.0,96.12
Middle East and Africa,Israel,1982,80257496980.0,4026700.0,96.66
Middle East and Africa,Israel,1983,82332878800.0,4076200.0,97.11
Middle East and Africa,Israel,1984,84152699710.0,4159100.0000000005,97.57
Middle East and Africa,Israel,1985,87898246330.0,4233000.0,97.93
Middle East and Africa,Israel,1986,91019174650.0,4298800.0,98.29
Middle East and Africa,Israel,1987,96613198560.0,4368900.0,98.56
Middle East and Africa,Israel,1988,100056362500.0,4441600.0,98.82395
Middle East and Africa,Israel,1989,101476413500.0,4518200.0,98.95872
Middle East and Africa,Israel,1990,108207254700.0,4660200.0,99.0768
Middle East and Africa,Israel,1991,114802002100.0,4949100.0,99.1811
Middle East and Africa,Israel,1992,123015999200.0,5123500.0,99.2739
Middle East and Africa,Israel,1993,127655350800.0,5261400.0,99.35701
Middle East and Africa,Israel,1994,136604998100.0,5399300.0,99.43186
Middle East and Africa,Israel,1995,145602801800.0,5544900.0,99.49964
Middle East and Africa,Israel,1996,154037441100.0,5685100.0,99.56129
Middle East and Africa,Israel,1997,160002833700.0,5828900.0,99.61762
Middle East and Africa,Israel,1998,166932284400.0,5970700.0,99.66928
Middle East and Africa,Israel,1999,173050152300.0,6125300.0,99.7
Middle East and Africa,Israel,2000,188491971200.0,6289200.0,99.7
Middle East and Africa,Israel,2001,188700763700.0,6439000.0,99.9
Middle East and Africa,Israel,2002,188585297700.0,6570000.0,99.9
Middle East and Africa,Israel,2003,190616493400.0,6689700.0,99.8
Middle East and Africa,Israel,2004,200248611700.0,6809000.0,99.9
Middle East and Africa,Israel,2005,208937158600.0,6930100.0,99.6
Middle East and Africa,Israel,2006,221014102500.0,7053700.0,99.4
Middle East and Africa,Israel,2007,234865365700.0,7180100.0,99.6
Middle East and Africa,Israel,2008,243087415000.0,7308800.0,99.8
Middle East and Africa,Israel,2009,247716309900.0,7485600.0,99.9
Middle East and Africa,Israel,2010,261961186700.0,7623600.0,99.8
Middle East and Africa,Israel,2011,272939661500.0,7765800.0,99.88333333
Middle East and Africa,Israel,2012,281116469800.0,7909000.0,99.9136
Middle East and Africa,Israel,2013,290568550100.0,8059500.0,99.933
Middle East and Africa,Israel,2014,298974594000.0,8210444.365999999,99.947
Middle East and Africa,Israel,2015,309505591100.0,8360227.437,99.95509259
Middle East and Africa,Israel,2016,319848540600.0,8507681.08,99.96342593
Middle East and Africa,Israel,2017,330083763400.0,8654617.476,99.96983025
Middle East and Africa,Israel,2018,340649979100.0,8800962.065,99.97530864
Middle East and Africa,Israel,2019,351549830500.0,8946759.507000001,99.98139146
Middle East and Africa,Israel,2020,362799679100.0,9092154.151999999,99.9847608
Middle East and Africa,Israel,2021,374409200800.0,9237349.294,99.98775506
Middle East and Africa,Israel,2022,386390314000.0,9382545.413,99.99024348
Middle East and Africa,Israel,2023,398754798200.0,9527903.840000002,99.99231789
Middle East and Africa,Israel,2024,411514953800.0,9673559.319,99.99379322
Middle East and Africa,Israel,2025,424683432300.0,9819662.124,99.99505274
Middle East and Africa,Israel,2026,438273302100.0,9966384.1,99.9960591
Middle East and Africa,Israel,2027,452298047800.0,10113883.809999999,99.99686064
Middle East and Africa,Israel,2028,466771585300.0,10262313.82,99.99748418
Middle East and Africa,Israel,2029,481708276000.0,10411803.49,99.99799541
Middle East and Africa,Israel,2030,497122939700.0,10562441.35,99.99840065
Middle East and Africa,Kenya,1977,11977542450.0,14527242.0,0.944159072
Middle East and Africa,Kenya,1978,13055521270.0,15081677.0,1.034631317
Middle East and Africa,Kenya,1979,13551631080.0,15661480.0,1.150621375
Middle East and Africa,Kenya,1980,14306727970.0,16267906.0,1.252692626
Middle East and Africa,Kenya,1981,14893303810.0,16901167.0,1.377961889
Middle East and Africa,Kenya,1982,15645713520.0,17559844.0,1.491632146
Middle East and Africa,Kenya,1983,15894949740.0,18241424.0,1.61922121
Middle East and Africa,Kenya,1984,16149268930.0,18942464.0,1.756089478
Middle East and Africa,Kenya,1985,16807028660.0,19660018.0,1.881358741
Middle East and Africa,Kenya,1986,17980495400.0,20392312.0,2.006628003
Middle East and Africa,Kenya,1987,19025341990.0,21138372.0,2.12029826
Middle East and Africa,Kenya,1988,20184175570.0,21896890.0,2.233592661
Middle East and Africa,Kenya,1989,21103362920.0,22666720.0,2.370009355
Middle East and Africa,Kenya,1990,21975775950.0,23446439.0,2.482187241
Middle East and Africa,Kenya,1991,22270031590.0,24237056.0,2.58405203
Middle East and Africa,Kenya,1992,22029515240.0,25036941.0,2.677050539
Middle East and Africa,Kenya,1993,22008587200.0,25839132.0,2.8
Middle East and Africa,Kenya,1994,22565624550.0,26634659.0,3.1408
Middle East and Africa,Kenya,1995,23533012870.0,27418077.0,3.3944
Middle East and Africa,Kenya,1996,24476922020.0,28186224.0,3.5776
Middle East and Africa,Kenya,1997,24530771250.0,28943647.0,3.7072
Middle East and Africa,Kenya,1998,25347645930.0,29702246.0,3.8
Middle East and Africa,Kenya,1999,25957763770.0,30478597.0,3.8728
Middle East and Africa,Kenya,2000,26113250770.0,31285050.0,3.9424
Middle East and Africa,Kenya,2001,27281344720.0,32126351.0,4.0256
Middle East and Africa,Kenya,2002,27430482450.0,33000523.999999996,4.1392
Middle East and Africa,Kenya,2003,28234852600.0,33905011.0,4.3
Middle East and Africa,Kenya,2004,29676000180.0,34834606.0,4.5248
Middle East and Africa,Kenya,2005,31433637490.0,35785718.0,4.8304
Middle East and Africa,Kenya,2006,33418779369.999996,36757498.0,5.2336
Middle East and Africa,Kenya,2007,35755769660.0,37752304.0,5.7512
Middle East and Africa,Kenya,2008,36301876920.0,38773277.0,6.4
Middle East and Africa,Kenya,2009,37294782190.0,39824734.0,6.829671362
Middle East and Africa,Kenya,2010,39458964230.0,40909194.0,7.184225352
Middle East and Africa,Kenya,2011,41187046810.0,42027891.0,7.565821596
Middle East and Africa,Kenya,2012,43063892660.0,43178141.0,7.923380282
Middle East and Africa,Kenya,2013,45082422810.0,44353691.0,8.274929578
Middle East and Africa,Kenya,2014,47404005130.0,45545980.0,8.623474178
Middle East and Africa,Kenya,2015,50270184210.0,46748617.0,8.95399061
Middle East and Africa,Kenya,2016,53476416560.0,47959453.0,9.224413146
Middle East and Africa,Kenya,2017,56916554440.0,49179484.0,9.464788732
Middle East and Africa,Kenya,2018,60617268810.0,50409368.0,9.675117371
Middle East and Africa,Kenya,2019,64585275220.0,51650914.0,9.915492958
Middle East and Africa,Kenya,2020,68743719930.0,52905606.0,10.1258216
Middle East and Africa,Kenya,2021,73170891560.0,54173054.0,10.28987793
Middle East and Africa,Kenya,2022,77871856700.0,55452909.0,10.439043
Middle East and Africa,Kenya,2023,82851215190.0,56746903.0,10.5754386
Middle East and Africa,Kenya,2024,88139774160.0,58057328.0,10.70148358
Middle East and Africa,Kenya,2025,93753372270.0,59385908.0,10.81152226
Middle East and Africa,Kenya,2026,99711451780.0,60733075.0,10.90752035
Middle East and Africa,Kenya,2027,106038388500.0,62098592.0,10.99399029
Middle East and Africa,Kenya,2028,112756723300.0,63482636.0,11.07168291
Middle East and Africa,Kenya,2029,119891352400.0,64885190.0,11.14115712
Middle East and Africa,Kenya,2030,127469148300.0,66306062.99999999,11.20271141
Middle East and Africa,Morocco,1977,27788757450.0,18158169.0,6.9
Middle East and Africa,Morocco,1978,28400110110.0,18604851.0,7.7
Middle East and Africa,Morocco,1979,29763315400.0,19073204.0,8.2
Middle East and Africa,Morocco,1980,30891940320.0,19566920.0,8.9
Middle East and Africa,Morocco,1981,30037778170.0,20088209.0,9.9
Middle East and Africa,Morocco,1982,32927112050.000004,20633004.0,11.0
Middle East and Africa,Morocco,1983,32743708040.0,21190800.0,12.3
Middle East and Africa,Morocco,1984,34163802649.999996,21747150.0,13.5
Middle East and Africa,Morocco,1985,36324321530.0,22291062.0,15.1
Middle East and Africa,Morocco,1986,39339240220.0,22818601.0,16.7
Middle East and Africa,Morocco,1987,38338449950.0,23330761.0,18.7
Middle East and Africa,Morocco,1988,42331399510.0,23827539.0,20.6
Middle East and Africa,Morocco,1989,43332960420.0,24310585.0,22.7
Middle East and Africa,Morocco,1990,45081445380.0,24781105.0,25.0
Middle East and Africa,Morocco,1991,48191163480.0,25237951.0,27.73219604
Middle East and Africa,Morocco,1992,46249541500.0,25679802.0,30.3
Middle East and Africa,Morocco,1993,45780571150.0,26107772.0,33.7
Middle East and Africa,Morocco,1994,50522522710.0,26523600.0,36.5
Middle East and Africa,Morocco,1995,47198645940.0,26928600.0,39.3
Middle East and Africa,Morocco,1996,52964904520.0,27323664.0,43.3
Middle East and Africa,Morocco,1997,51785376090.0,27708647.0,44.8
Middle East and Africa,Morocco,1998,55759903710.0,28082684.0,45.1
Middle East and Africa,Morocco,1999,56054873600.0,28444414.0,46.4
Middle East and Africa,Morocco,2000,56947827740.0,28793236.0,48.0
Middle East and Africa,Morocco,2001,61248527690.0,29129204.0,50.0
Middle East and Africa,Morocco,2002,63279528860.0,29453931.0,52.9
Middle East and Africa,Morocco,2003,67276896700.0,29770316.0,55.8
Middle East and Africa,Morocco,2004,70507533280.0,30082152.0,55.65
Middle East and Africa,Morocco,2005,72607952700.0,30392473.0,55.5
Middle East and Africa,Morocco,2006,78242329830.0,30702084.0,57.4
Middle East and Africa,Morocco,2007,80359567270.0,31011199.0,64.5
Middle East and Africa,Morocco,2008,84849256300.0,31321453.0,67.9
Middle East and Africa,Morocco,2009,88886383910.0,31634524.0,71.5
Middle East and Africa,Morocco,2010,92124514880.0,31951412.0,75.7
Middle East and Africa,Morocco,2011,96717843190.0,32272974.0,78.18888889
Middle East and Africa,Morocco,2012,99324389060.0,32598536.0,80.47530864
Middle East and Africa,Morocco,2013,103835702800.0,32925553.0,82.46982167
Middle East and Africa,Morocco,2014,107893602100.0,33250406.000000004,83.97422649
Middle East and Africa,Morocco,2015,113167441300.0,33570277.0,85.25985707
Middle East and Africa,Morocco,2016,119031778200.0,33884113.0,86.32309005
Middle East and Africa,Morocco,2017,125442829700.0,34191997.0,87.17937191
Middle East and Africa,Morocco,2018,132480172499.99998,34493604.0,87.89162645
Middle East and Africa,Morocco,2019,139899062100.0,34788925.0,88.47646409
Middle East and Africa,Morocco,2020,147650435700.0,35077821.0,88.95499166
Middle East and Africa,Morocco,2021,155888388900.0,35359633.0,89.39840781
Middle East and Africa,Morocco,2022,164574027500.0,35633622.0,89.76744594
Middle East and Africa,Morocco,2023,173731961800.0,35899509.0,90.07801482
Middle East and Africa,Morocco,2024,183409898600.0,36157108.0,90.34038143
Middle East and Africa,Morocco,2025,193622944400.0,36406121.0,90.56405151
Middle East and Africa,Morocco,2026,204403110100.0,36646434.0,90.75713869
Middle East and Africa,Morocco,2027,215784995200.0,36877480.0,90.92018639
Middle East and Africa,Morocco,2028,227799443500.0,37097990.0,91.05851525
Middle East and Africa,Morocco,2029,240482466300.0,37306393.0,91.1761753
Middle East and Africa,Morocco,2030,253871643900.0,37501586.0,91.27647056
Middle East and Africa,Nigeria,1977,138682666800.0,69127157.0,4.07
Middle East and Africa,Nigeria,1978,136047696200.0,71269619.0,4.46
Middle East and Africa,Nigeria,1979,123123165000.0,73424869.0,4.96
Middle East and Africa,Nigeria,1980,126659262300.0,75543388.0,5.4
Middle East and Africa,Nigeria,1981,153052519400.0,77604166.0,5.94
Middle East and Africa,Nigeria,1982,151440876400.0,79623647.0,6.43
Middle East and Africa,Nigeria,1983,143793112100.0,81635550.0,6.98
Middle East and Africa,Nigeria,1984,140885615400.0,83691577.0,7.57
Middle East and Africa,Nigeria,1985,152611525200.0,85828707.0,8.11
Middle East and Africa,Nigeria,1986,139251912300.0,88057486.0,8.65
Middle East and Africa,Nigeria,1987,124279546700.0,90363921.0,9.14
Middle East and Africa,Nigeria,1988,133653952900.0,92731304.0,9.628379792
Middle East and Africa,Nigeria,1989,142297354000.0,95133496.0,10.21643318
Middle East and Africa,Nigeria,1990,160463034200.0,97552057.0,10.7
Middle East and Africa,Nigeria,1991,159471372700.0,99986136.0,11.13911
Middle East and Africa,Nigeria,1992,160163478400.0,102444773.0,11.54
Middle East and Africa,Nigeria,1993,163510895100.0,104931559.0,12.07
Middle East and Africa,Nigeria,1994,164998844300.0,107452627.0,12.6
Middle East and Africa,Nigeria,1995,164492297800.0,110014688.0,13.13
Middle East and Africa,Nigeria,1996,172707043200.0,112618306.0,13.67
Middle East and Africa,Nigeria,1997,177546294500.0,115268715.0,14.2
Middle East and Africa,Nigeria,1998,182368451900.0,117983368.0,14.73
Middle East and Africa,Nigeria,1999,183232878300.0,120784408.0,15.3
Middle East and Africa,Nigeria,2000,192977202800.0,123688536.0,16.0
Middle East and Africa,Nigeria,2001,208731861600.0,126704722.0,16.7
Middle East and Africa,Nigeria,2002,252935008000.0,129832447.0,17.4
Middle East and Africa,Nigeria,2003,279075841100.0,133067097.00000001,18.0
Middle East and Africa,Nigeria,2004,308616018800.0,136399438.0,18.3
Middle East and Africa,Nigeria,2005,325259680700.0,139823340.0,18.68
Middle East and Africa,Nigeria,2006,345461559500.0,143338939.0,18.7
Middle East and Africa,Nigeria,2007,369547139400.0,146951477.0,17.3
Middle East and Africa,Nigeria,2008,392520367600.0,150665730.0,15.9
Middle East and Africa,Nigeria,2009,419739362800.0,154488072.0,16.00176
Middle East and Africa,Nigeria,2010,452645835300.0,158423182.0,16.61150619
Middle East and Africa,Nigeria,2011,474768387100.0,162470737.0,17.22125237
Middle East and Africa,Nigeria,2012,495085042800.0,166629383.0,17.85508033
Middle East and Africa,Nigeria,2013,521791991000.0,170901148.0,18.3
Middle East and Africa,Nigeria,2014,554144174700.0,175288238.0,19.11194539
Middle East and Africa,Nigeria,2015,591098632300.0,179790814.0,19.91695108
Middle East and Africa,Nigeria,2016,631647998400.0,184410731.0,20.68031854
Middle East and Africa,Nigeria,2017,675256976200.0,189143615.0,21.42481001
Middle East and Africa,Nigeria,2018,719749658400.0,193975661.0,22.17253588
Middle East and Africa,Nigeria,2019,767728170600.0,198888530.0,22.94635738
Middle East and Africa,Nigeria,2020,818904930500.0,203868897.0,23.74718526
Middle East and Africa,Nigeria,2021,873168300900.0,208911216.0,24.45093533
Middle East and Africa,Nigeria,2022,931081673500.0,214018305.0,25.14135941
Middle East and Africa,Nigeria,2023,992784283600.0,219195641.0,25.80651153
Middle East and Africa,Nigeria,2024,1058511352999.9999,224452562.0,26.4305498
Middle East and Africa,Nigeria,2025,1128579539000.0,229796103.0,27.03043297
Middle East and Africa,Nigeria,2026,1203261338000.0,235226759.0,27.60287951
Middle East and Africa,Nigeria,2027,1282865715000.0,240742453.0,28.14723344
Middle East and Africa,Nigeria,2028,1367726315000.0,246344755.0,28.6674406
